Date,City,Pollutant,Klimerko,SEPA_city_mean,SEPA_station_n,Season
2020-07-25,Niš,PM10,16,25.85,2,Non-heating
2020-07-26,Niš,PM10,25,18.925,2,Non-heating
2020-07-27,Niš,PM10,30,30.39,2,Non-heating
2020-07-28,Niš,PM10,17,31.02,2,Non-heating
2020-07-29,Niš,PM10,19,30.465,2,Non-heating
2020-07-30,Niš,PM10,16,20.69,2,Non-heating
2020-07-31,Niš,PM10,29,25.035,2,Non-heating
2020-08-01,Niš,PM10,27,24.29,2,Non-heating
2020-08-02,Niš,PM10,14,18.425,2,Non-heating
2020-08-03,Niš,PM10,18,20.75,2,Non-heating
2020-08-04,Niš,PM10,14,18.155,2,Non-heating
2020-08-05,Niš,PM10,13,13.885,2,Non-heating
2020-08-06,Niš,PM10,8,12.715,2,Non-heating
2020-08-07,Niš,PM10,11,13.875,2,Non-heating
2020-08-08,Niš,PM10,25,18.66,2,Non-heating
2020-08-09,Niš,PM10,25,21.17,2,Non-heating
2020-08-10,Niš,PM10,26,27.24,2,Non-heating
2020-08-11,Niš,PM10,32,27.995,2,Non-heating
2020-08-12,Niš,PM10,31,26.27,2,Non-heating
2020-08-13,Niš,PM10,23,21.43,2,Non-heating
2020-08-14,Niš,PM10,27,23.065,2,Non-heating
2020-08-15,Niš,PM10,22,18.955,2,Non-heating
2020-08-16,Niš,PM10,15,12.63,2,Non-heating
2020-08-17,Niš,PM10,20,17.58,2,Non-heating
2020-08-18,Niš,PM10,18,19.4,2,Non-heating
2020-08-19,Niš,PM10,10,12.515,2,Non-heating
2020-08-20,Niš,PM10,15,18.47,2,Non-heating
2020-08-21,Niš,PM10,21,22.24,2,Non-heating
2020-08-22,Niš,PM10,23,21.875,2,Non-heating
2020-08-23,Niš,PM10,24,21.035,2,Non-heating
2020-08-24,Niš,PM10,24,21.97,2,Non-heating
2020-08-25,Niš,PM10,30,21.79,2,Non-heating
2020-08-26,Niš,PM10,17,19.035,2,Non-heating
2020-08-27,Niš,PM10,10,16.9,2,Non-heating
2020-08-28,Niš,PM10,9,16.485,2,Non-heating
2020-08-29,Niš,PM10,11,16.085,2,Non-heating
2020-08-30,Niš,PM10,12,16.495,2,Non-heating
2020-08-31,Niš,PM10,15,24.14,2,Non-heating
2020-09-01,Niš,PM10,13,27.015,2,Non-heating
2020-09-02,Niš,PM10,4,11.57,2,Non-heating
2020-09-03,Niš,PM10,8,16.645,2,Non-heating
2020-09-04,Niš,PM10,10,16.97,2,Non-heating
2020-09-05,Niš,PM10,13,15.53,2,Non-heating
2020-09-06,Niš,PM10,11,15.32,2,Non-heating
2020-09-07,Niš,PM10,16,19.31,2,Non-heating
2020-09-08,Niš,PM10,19,21.36,2,Non-heating
2020-09-09,Niš,PM10,28,29.27,1,Non-heating
2020-09-13,Niš,PM10,19,24.89,2,Non-heating
2020-09-14,Niš,PM10,25,29.065,2,Non-heating
2020-09-15,Niš,PM10,20,29.89,2,Non-heating
2020-09-16,Niš,PM10,6,21.295,2,Non-heating
2020-09-17,Niš,PM10,2,16.685,2,Non-heating
2020-09-23,Niš,PM10,13,19.43,2,Non-heating
2020-09-24,Niš,PM10,11,15.955,2,Non-heating
2020-09-25,Niš,PM10,8,13.625,2,Non-heating
2020-09-26,Niš,PM10,5,9.2,2,Non-heating
2020-09-27,Niš,PM10,2,5.800000000000001,2,Non-heating
2020-09-28,Niš,PM10,8,11.46,2,Non-heating
2020-09-29,Niš,PM10,11,11.75,2,Non-heating
2020-09-30,Niš,PM10,20,21.215,2,Non-heating
2020-10-01,Niš,PM10,25,24.54,2,Non-heating
2020-10-02,Niš,PM10,13,24.275,2,Non-heating
2020-10-03,Niš,PM10,12,19.905,2,Non-heating
2020-10-04,Niš,PM10,16,24.71,2,Non-heating
2020-10-05,Niš,PM10,18,33.245,2,Non-heating
2020-10-06,Niš,PM10,9,16.085,2,Non-heating
2020-10-07,Niš,PM10,8,13.905,2,Non-heating
2020-10-08,Niš,PM10,21,8.44,2,Non-heating
2020-10-09,Niš,PM10,15,16.58,2,Non-heating
2020-10-10,Niš,PM10,24,27.09,2,Non-heating
2020-10-11,Niš,PM10,30,30.69,2,Non-heating
2020-10-12,Niš,PM10,27,24.195,2,Non-heating
2020-10-13,Niš,PM10,28,17.045,2,Non-heating
2020-10-14,Niš,PM10,31,32.615,2,Non-heating
2020-10-15,Niš,PM10,16,22.075,2,Heating
2020-10-16,Niš,PM10,29,23.885,2,Heating
2020-10-17,Niš,PM10,36,20.03,2,Heating
2020-10-18,Niš,PM10,31,26.8,2,Heating
2020-10-19,Niš,PM10,51,37.38500000000001,2,Heating
2020-10-20,Niš,PM10,52,40.17,2,Heating
2020-10-21,Niš,PM10,62,54.38,2,Heating
2020-10-22,Niš,PM10,60,60.89,2,Heating
2020-10-23,Niš,PM10,53,61.495,2,Heating
2020-10-24,Niš,PM10,79,69.315,2,Heating
2020-10-25,Niš,PM10,122,76.22,2,Heating
2020-10-26,Niš,PM10,35,52.005,2,Heating
2020-10-28,Niš,PM10,65,42.77,2,Heating
2020-10-29,Niš,PM10,82,60.15000000000001,2,Heating
2020-10-30,Niš,PM10,49,39.49,2,Heating
2020-10-31,Niš,PM10,55,33.175,2,Heating
2020-11-01,Niš,PM10,32,35.8,2,Heating
2020-11-02,Niš,PM10,44,64.56,2,Heating
2020-11-03,Niš,PM10,74,81.13,2,Heating
2020-11-04,Niš,PM10,41,58.39,2,Heating
2020-11-05,Niš,PM10,26,31.43,2,Heating
2020-11-06,Niš,PM10,42,34.095,2,Heating
2020-11-07,Niš,PM10,49,56.955,2,Heating
2020-11-08,Niš,PM10,65,61.105,2,Heating
2020-11-09,Niš,PM10,85,79.50999999999999,2,Heating
2020-11-10,Niš,PM10,50,43.53,2,Heating
2020-11-11,Niš,PM10,40,53.81,2,Heating
2020-11-12,Niš,PM10,90,68.04499999999999,2,Heating
2020-11-13,Niš,PM10,109,83.86500000000001,2,Heating
2020-11-14,Niš,PM10,102,93.37,2,Heating
2020-11-15,Niš,PM10,113,106.245,2,Heating
2020-11-16,Niš,PM10,88,130.63,2,Heating
2020-11-17,Niš,PM10,72,42.935,2,Heating
2020-11-18,Niš,PM10,67,42.35,2,Heating
2020-11-19,Niš,PM10,53,56.005,2,Heating
2020-11-20,Niš,PM10,75,43.09,2,Heating
2020-11-21,Niš,PM10,52,25.045,2,Heating
2020-11-22,Niš,PM10,92,57.605,2,Heating
2020-11-23,Niš,PM10,96,63.37,2,Heating
2020-11-24,Niš,PM10,86,55.06,2,Heating
2020-11-25,Niš,PM10,94,91.535,2,Heating
2020-11-26,Niš,PM10,116,127.6,2,Heating
2020-11-27,Niš,PM10,149,89.74,2,Heating
2020-11-28,Niš,PM10,127,72.39,2,Heating
2020-11-29,Niš,PM10,107,46.69,2,Heating
2020-11-30,Niš,PM10,72,37.715,2,Heating
2020-12-01,Niš,PM10,68,59.66,2,Heating
2020-12-02,Niš,PM10,42,29.7,2,Heating
2020-12-03,Niš,PM10,28,22.445,2,Heating
2020-12-04,Niš,PM10,35,21.335,2,Heating
2020-12-05,Niš,PM10,43,28.005,2,Heating
2020-12-06,Niš,PM10,33,21.12,2,Heating
2020-12-07,Niš,PM10,11,14.09,2,Heating
2020-12-08,Niš,PM10,46,21.415,2,Heating
2020-12-09,Niš,PM10,17,16.095,2,Heating
2020-12-10,Niš,PM10,81,33.025,2,Heating
2020-12-11,Niš,PM10,115,85.505,2,Heating
2020-12-12,Niš,PM10,70,43.795,2,Heating
2020-12-13,Niš,PM10,77,39.3,2,Heating
2020-12-14,Niš,PM10,48,22.75,2,Heating
2020-12-15,Niš,PM10,79,36.965,2,Heating
2020-12-16,Niš,PM10,103,68.645,2,Heating
2020-12-17,Niš,PM10,148,127.365,2,Heating
2020-12-18,Niš,PM10,130,73.15,2,Heating
2020-12-19,Niš,PM10,105,45.355,2,Heating
2020-12-20,Niš,PM10,45,30.605,2,Heating
2020-12-21,Niš,PM10,68,33.90000000000001,2,Heating
2020-12-22,Niš,PM10,124,55.86,2,Heating
2020-12-23,Niš,PM10,119,134.125,2,Heating
2020-12-24,Niš,PM10,125,106.775,2,Heating
2020-12-25,Niš,PM10,53,21.18,2,Heating
2020-12-26,Niš,PM10,46,16.635,2,Heating
2020-12-27,Niš,PM10,48,26.075,2,Heating
2020-12-28,Niš,PM10,109,43.705,2,Heating
2020-12-29,Niš,PM10,83,57.28,2,Heating
2020-12-30,Niš,PM10,46,49.13,2,Heating
2020-12-31,Niš,PM10,60,51.975,2,Heating
2020-02-21,Niš,PM10,85,37.93,1,Heating
2020-02-22,Niš,PM10,76,56.55,1,Heating
2020-02-23,Niš,PM10,128,116.93,1,Heating
2020-02-24,Niš,PM10,103,110.35,1,Heating
2020-02-25,Niš,PM10,47,51.18,1,Heating
2020-02-26,Niš,PM10,52,37.3,1,Heating
2020-02-27,Niš,PM10,61,39.14,1,Heating
2020-02-28,Niš,PM10,70,58.66,1,Heating
2020-02-29,Niš,PM10,58,40.4,1,Heating
2020-03-01,Niš,PM10,68,55.39,1,Heating
2020-03-02,Niš,PM10,47,35.88,1,Heating
2020-03-03,Niš,PM10,48,49.53,1,Heating
2020-03-04,Niš,PM10,52,17.08,1,Heating
2020-03-05,Niš,PM10,54,54.27,1,Heating
2020-03-06,Niš,PM10,63,61.46,1,Heating
2020-03-07,Niš,PM10,56,33.75,1,Heating
2020-03-08,Niš,PM10,91,32.95,1,Heating
2020-03-09,Niš,PM10,95,41.45,1,Heating
2020-03-10,Niš,PM10,80,37.8,1,Heating
2020-03-11,Niš,PM10,84,78.21,1,Heating
2020-03-12,Niš,PM10,45,71.72,1,Heating
2020-03-13,Niš,PM10,19,38.05,1,Heating
2020-03-14,Niš,PM10,48,26.19,1,Heating
2020-03-15,Niš,PM10,44,27.14,1,Heating
2020-03-16,Niš,PM10,14,22.66,1,Heating
2020-03-17,Niš,PM10,115,51.22,1,Heating
2020-03-18,Niš,PM10,62,51.29,1,Heating
2020-03-19,Niš,PM10,76,52.38,1,Heating
2020-03-20,Niš,PM10,59,66.45,1,Heating
2020-03-21,Niš,PM10,81,53.27,1,Heating
2020-03-22,Niš,PM10,52,30.02,1,Heating
2020-03-23,Niš,PM10,33,22.97,1,Heating
2020-03-24,Niš,PM10,22,23.84,1,Heating
2020-03-25,Niš,PM10,22,17.71,1,Heating
2020-03-26,Niš,PM10,20,23.93,1,Heating
2020-03-27,Niš,PM10,51,150.6,1,Heating
2020-03-28,Niš,PM10,65,114.46,1,Heating
2020-03-29,Niš,PM10,70,77.25,1,Heating
2020-03-30,Niš,PM10,77,59.98,1,Heating
2020-04-01,Niš,PM10,12,16.08,1,Heating
2020-04-02,Niš,PM10,67,42.41,1,Heating
2020-04-03,Niš,PM10,73,60.85,1,Heating
2020-04-04,Niš,PM10,52,43.66,1,Heating
2020-04-05,Niš,PM10,40,48.12,1,Heating
2020-04-06,Niš,PM10,33,59.0,1,Heating
2020-04-07,Niš,PM10,13,24.73,1,Heating
2020-04-08,Niš,PM10,21,25.98,1,Heating
2020-04-09,Niš,PM10,24,38.92,1,Heating
2020-04-13,Niš,PM10,49,35.19,1,Heating
2020-04-14,Niš,PM10,40,31.37,1,Heating
2020-04-15,Niš,PM10,39,22.2,1,Heating
2020-04-16,Niš,PM10,32,38.91,1,Non-heating
2020-04-17,Niš,PM10,21,30.38,1,Non-heating
2020-04-18,Niš,PM10,16,21.73,1,Non-heating
2020-04-19,Niš,PM10,22,25.01,1,Non-heating
2020-04-20,Niš,PM10,22,19.58,1,Non-heating
2020-04-21,Niš,PM10,17,12.81,1,Non-heating
2020-09-18,Niš,PM10,9,30.08,1,Non-heating
2020-09-19,Niš,PM10,10,25.23,1,Non-heating
2020-09-20,Niš,PM10,9,16.04,1,Non-heating
2020-09-21,Niš,PM10,9,15.35,1,Non-heating
2020-09-22,Niš,PM10,17,21.44,1,Non-heating
2020-10-27,Niš,PM10,37,29.38,1,Heating
2020-09-07,Smederevo,PM10,0,57.105,2,Non-heating
2020-09-08,Smederevo,PM10,0,32.745,2,Non-heating
2020-09-09,Smederevo,PM10,0,49.39,2,Non-heating
2020-09-10,Smederevo,PM10,0,65.365,2,Non-heating
2020-09-11,Smederevo,PM10,0,58.995,2,Non-heating
2020-09-30,Smederevo,PM10,1,19.58,1,Non-heating
2020-10-01,Smederevo,PM10,1,21.59,1,Non-heating
2020-10-02,Smederevo,PM10,0,25.61,1,Non-heating
2020-03-09,Kragujevac,PM10,23,45.01,1,Heating
2020-03-30,Zaječar,PM10,40,49.15,1,Heating
2020-03-31,Zaječar,PM10,74,35.54,1,Heating
2020-04-01,Zaječar,PM10,66,33.35,1,Heating
2020-04-02,Zaječar,PM10,72,82.63,1,Heating
2020-04-03,Zaječar,PM10,93,98.54,1,Heating
2020-04-04,Zaječar,PM10,107,51.31,1,Heating
2020-04-05,Zaječar,PM10,64,93.46,1,Heating
2020-04-06,Zaječar,PM10,54,78.04,1,Heating
2020-04-07,Zaječar,PM10,61,94.51,1,Heating
2020-04-08,Zaječar,PM10,84,84.08,1,Heating
2020-04-09,Zaječar,PM10,59,101.1,1,Heating
2020-04-10,Zaječar,PM10,57,63.37,1,Heating
2020-04-11,Zaječar,PM10,41,60.64,1,Heating
2020-04-12,Zaječar,PM10,55,72.54,1,Heating
2020-04-13,Zaječar,PM10,61,70.51,1,Heating
2020-04-15,Zaječar,PM10,26,34.46,1,Heating
2020-04-16,Zaječar,PM10,33,61.91,1,Non-heating
2020-04-17,Zaječar,PM10,41,47.62,1,Non-heating
2020-04-18,Zaječar,PM10,35,38.1,1,Non-heating
2020-04-19,Zaječar,PM10,38,37.73,1,Non-heating
2020-04-20,Zaječar,PM10,45,32.06,1,Non-heating
2020-04-21,Zaječar,PM10,55,29.86,1,Non-heating
2020-04-22,Zaječar,PM10,48,47.08,1,Non-heating
2020-04-23,Zaječar,PM10,58,56.96,1,Non-heating
2020-04-24,Zaječar,PM10,39,44.7,1,Non-heating
2020-04-25,Zaječar,PM10,51,40.66,1,Non-heating
2020-04-26,Zaječar,PM10,23,34.62,1,Non-heating
2020-04-27,Zaječar,PM10,24,33.15,1,Non-heating
2020-04-28,Zaječar,PM10,29,36.27,1,Non-heating
2020-04-29,Zaječar,PM10,17,32.42,1,Non-heating
2020-05-01,Zaječar,PM10,13,16.85,1,Non-heating
2020-05-02,Zaječar,PM10,6,11.73,1,Non-heating
2020-05-03,Zaječar,PM10,22,20.7,1,Non-heating
2020-05-04,Zaječar,PM10,16,28.76,1,Non-heating
2020-05-05,Zaječar,PM10,18,23.63,1,Non-heating
2020-05-06,Zaječar,PM10,17,20.88,1,Non-heating
2020-05-07,Zaječar,PM10,15,22.9,1,Non-heating
2020-05-08,Zaječar,PM10,17,35.73,1,Non-heating
2020-05-09,Zaječar,PM10,15,23.26,1,Non-heating
2020-05-10,Zaječar,PM10,17,31.69,1,Non-heating
2020-05-11,Zaječar,PM10,13,40.47,1,Non-heating
2020-05-12,Zaječar,PM10,7,36.09,1,Non-heating
2020-05-13,Zaječar,PM10,7,24.91,1,Non-heating
2020-05-14,Zaječar,PM10,12,27.56,1,Non-heating
2020-05-15,Zaječar,PM10,21,42.94,1,Non-heating
2020-05-16,Zaječar,PM10,27,47.63,1,Non-heating
2020-05-17,Zaječar,PM10,25,35.9,1,Non-heating
2020-05-18,Zaječar,PM10,35,34.99,1,Non-heating
2020-05-19,Zaječar,PM10,28,30.96,1,Non-heating
2020-05-20,Zaječar,PM10,28,27.11,1,Non-heating
2020-05-21,Zaječar,PM10,8,8.79,1,Non-heating
2020-05-22,Zaječar,PM10,8,26.01,1,Non-heating
2020-05-23,Zaječar,PM10,17,19.05,1,Non-heating
2020-05-24,Zaječar,PM10,28,28.22,1,Non-heating
2020-05-25,Zaječar,PM10,9,19.79,1,Non-heating
2020-05-26,Zaječar,PM10,9,12.64,1,Non-heating
2020-05-27,Zaječar,PM10,19,21.62,1,Non-heating
2020-05-28,Zaječar,PM10,23,20.88,1,Non-heating
2020-05-29,Zaječar,PM10,18,22.71,1,Non-heating
2020-05-30,Zaječar,PM10,19,18.14,1,Non-heating
2020-05-31,Zaječar,PM10,10,18.69,1,Non-heating
2020-06-01,Zaječar,PM10,15,18.5,1,Non-heating
2020-06-02,Zaječar,PM10,17,27.66,1,Non-heating
2020-06-03,Zaječar,PM10,10,18.5,1,Non-heating
2020-06-04,Zaječar,PM10,6,19.78,1,Non-heating
2020-06-05,Zaječar,PM10,6,23.63,1,Non-heating
2020-06-06,Zaječar,PM10,16,21.06,1,Non-heating
2020-06-07,Zaječar,PM10,14,19.05,1,Non-heating
2020-06-08,Zaječar,PM10,13,18.5,1,Non-heating
2020-06-09,Zaječar,PM10,10,19.24,1,Non-heating
2020-06-10,Zaječar,PM10,3,16.49,1,Non-heating
2020-06-11,Zaječar,PM10,9,15.94,1,Non-heating
2020-06-12,Zaječar,PM10,11,17.38,1,Non-heating
2020-06-13,Zaječar,PM10,13,22.66,1,Non-heating
2020-06-14,Zaječar,PM10,14,23.94,1,Non-heating
2020-06-15,Zaječar,PM10,22,22.48,1,Non-heating
2020-06-16,Zaječar,PM10,15,15.72,1,Non-heating
2020-06-17,Zaječar,PM10,22,19.19,1,Non-heating
2020-06-18,Zaječar,PM10,15,17.73,1,Non-heating
2020-06-19,Zaječar,PM10,9,21.2,1,Non-heating
2020-06-20,Zaječar,PM10,8,18.28,1,Non-heating
2020-06-21,Zaječar,PM10,9,13.71,1,Non-heating
2020-06-22,Zaječar,PM10,5,7.68,1,Non-heating
2020-06-23,Zaječar,PM10,4,8.04,1,Non-heating
2020-06-24,Zaječar,PM10,21,24.3,1,Non-heating
2020-06-25,Zaječar,PM10,15,23.75,1,Non-heating
2020-06-26,Zaječar,PM10,21,31.98,1,Non-heating
2020-06-27,Zaječar,PM10,15,32.63,1,Non-heating
2020-06-28,Zaječar,PM10,15,24.3,1,Non-heating
2020-06-29,Zaječar,PM10,18,21.92,1,Non-heating
2020-06-30,Zaječar,PM10,12,22.11,1,Non-heating
2020-07-01,Zaječar,PM10,9,21.2,1,Non-heating
2020-07-02,Zaječar,PM10,21,24.85,1,Non-heating
2020-07-03,Zaječar,PM10,18,27.96,1,Non-heating
2020-07-04,Zaječar,PM10,25,19.92,1,Non-heating
2020-07-05,Zaječar,PM10,18,15.35,1,Non-heating
2020-07-09,Zaječar,PM10,7,18.09,1,Non-heating
2020-07-10,Zaječar,PM10,11,25.58,1,Non-heating
2020-07-11,Zaječar,PM10,12,26.31,1,Non-heating
2020-07-12,Zaječar,PM10,10,18.64,1,Non-heating
2020-07-13,Zaječar,PM10,3,9.69,1,Non-heating
2020-07-14,Zaječar,PM10,10,19.37,1,Non-heating
2020-07-15,Zaječar,PM10,20,26.54,1,Non-heating
2020-07-16,Zaječar,PM10,29,25.22,1,Non-heating
2020-07-17,Zaječar,PM10,25,26.13,1,Non-heating
2020-07-18,Zaječar,PM10,5,8.77,1,Non-heating
2020-07-19,Zaječar,PM10,11,11.33,1,Non-heating
2020-07-20,Zaječar,PM10,16,19.55,1,Non-heating
2020-07-21,Zaječar,PM10,13,16.63,1,Non-heating
2020-07-22,Zaječar,PM10,16,21.2,1,Non-heating
2020-07-23,Zaječar,PM10,22,23.21,1,Non-heating
2020-07-24,Zaječar,PM10,21,18.09,1,Non-heating
2020-07-25,Zaječar,PM10,20,15.39,1,Non-heating
2020-07-29,Zaječar,PM10,20,23.57,1,Non-heating
2020-07-30,Zaječar,PM10,20,23.93,1,Non-heating
2020-07-31,Zaječar,PM10,27,24.49,1,Non-heating
2020-08-01,Zaječar,PM10,23,27.77,1,Non-heating
2020-08-02,Zaječar,PM10,9,23.94,1,Non-heating
2020-08-03,Zaječar,PM10,17,27.59,1,Non-heating
2020-08-04,Zaječar,PM10,11,24.48,1,Non-heating
2020-08-05,Zaječar,PM10,12,13.16,1,Non-heating
2020-08-06,Zaječar,PM10,11,25.95,1,Non-heating
2020-08-07,Zaječar,PM10,10,25.04,1,Non-heating
2020-08-08,Zaječar,PM10,8,22.48,1,Non-heating
2020-08-11,Zaječar,PM10,40,29.24,1,Non-heating
2020-08-12,Zaječar,PM10,22,18.27,1,Non-heating
2020-08-13,Zaječar,PM10,23,21.01,1,Non-heating
2020-08-14,Zaječar,PM10,24,25.21,1,Non-heating
2020-08-15,Zaječar,PM10,23,19.92,1,Non-heating
2020-08-16,Zaječar,PM10,20,16.81,1,Non-heating
2020-08-17,Zaječar,PM10,17,23.57,1,Non-heating
2020-08-18,Zaječar,PM10,17,24.67,1,Non-heating
2020-08-19,Zaječar,PM10,15,16.63,1,Non-heating
2020-08-20,Zaječar,PM10,25,22.3,1,Non-heating
2020-08-21,Zaječar,PM10,21,20.65,1,Non-heating
2020-08-22,Zaječar,PM10,22,22.11,1,Non-heating
2020-08-23,Zaječar,PM10,21,22.66,1,Non-heating
2020-08-24,Zaječar,PM10,25,26.5,1,Non-heating
2020-08-25,Zaječar,PM10,20,17.18,1,Non-heating
2020-08-26,Zaječar,PM10,12,21.01,1,Non-heating
2020-08-27,Zaječar,PM10,8,20.83,1,Non-heating
2020-08-28,Zaječar,PM10,12,25.95,1,Non-heating
2020-08-29,Zaječar,PM10,15,30.52,1,Non-heating
2020-08-30,Zaječar,PM10,20,30.88,1,Non-heating
2020-08-31,Zaječar,PM10,25,37.82,1,Non-heating
2020-09-01,Zaječar,PM10,15,34.36,1,Non-heating
2020-09-02,Zaječar,PM10,1,14.44,1,Non-heating
2020-09-03,Zaječar,PM10,6,15.53,1,Non-heating
2020-09-04,Zaječar,PM10,8,26.86,1,Non-heating
2020-09-05,Zaječar,PM10,11,24.85,1,Non-heating
2020-09-06,Zaječar,PM10,14,24.85,1,Non-heating
2020-09-07,Zaječar,PM10,23,32.16,1,Non-heating
2020-09-08,Zaječar,PM10,23,29.42,1,Non-heating
2020-09-09,Zaječar,PM10,21,33.81,1,Non-heating
2020-09-10,Zaječar,PM10,25,35.82,1,Non-heating
2020-09-11,Zaječar,PM10,31,45.68,1,Non-heating
2020-09-12,Zaječar,PM10,25,53.91,1,Non-heating
2020-09-13,Zaječar,PM10,25,39.29,1,Non-heating
2020-09-14,Zaječar,PM10,33,44.23,1,Non-heating
2020-09-15,Zaječar,PM10,22,48.43,1,Non-heating
2020-09-16,Zaječar,PM10,12,46.42,1,Non-heating
2020-09-21,Zaječar,PM10,18,42.39,1,Non-heating
2020-09-22,Zaječar,PM10,18,119.16,1,Non-heating
2020-09-23,Zaječar,PM10,23,42.03,1,Non-heating
2020-09-24,Zaječar,PM10,18,26.13,1,Non-heating
2020-09-25,Zaječar,PM10,13,19.74,1,Non-heating
2020-09-26,Zaječar,PM10,11,15.53,1,Non-heating
2020-09-27,Zaječar,PM10,6,13.16,1,Non-heating
2020-09-28,Zaječar,PM10,18,46.24,1,Non-heating
2020-09-29,Zaječar,PM10,13,24.86,1,Non-heating
2020-09-30,Zaječar,PM10,14,15.72,1,Non-heating
2020-10-01,Zaječar,PM10,23,20.65,1,Non-heating
2020-10-02,Zaječar,PM10,17,29.06,1,Non-heating
2020-10-03,Zaječar,PM10,28,29.97,1,Non-heating
2020-10-04,Zaječar,PM10,40,36.37,1,Non-heating
2020-10-05,Zaječar,PM10,67,51.71,1,Non-heating
2020-10-06,Zaječar,PM10,28,34.35,1,Non-heating
2020-10-07,Zaječar,PM10,18,29.68,1,Non-heating
2020-10-08,Zaječar,PM10,7,9.14,1,Non-heating
2020-10-09,Zaječar,PM10,21,29.42,1,Non-heating
2020-10-10,Zaječar,PM10,23,35.64,1,Non-heating
2020-10-11,Zaječar,PM10,41,40.21,1,Non-heating
2020-10-12,Zaječar,PM10,51,42.77,1,Non-heating
2020-10-13,Zaječar,PM10,15,15.17,1,Non-heating
2020-10-14,Zaječar,PM10,23,33.26,1,Non-heating
2020-10-15,Zaječar,PM10,52,53.18,1,Heating
2020-10-16,Zaječar,PM10,79,61.22,1,Heating
2020-10-17,Zaječar,PM10,27,22.66,1,Heating
2020-10-18,Zaječar,PM10,38,38.01,1,Heating
2020-10-19,Zaječar,PM10,46,67.62,1,Heating
2020-10-20,Zaječar,PM10,102,104.89,1,Heating
2020-10-21,Zaječar,PM10,114,122.42,1,Heating
2020-10-22,Zaječar,PM10,89,119.16,1,Heating
2020-10-23,Zaječar,PM10,99,130.31,1,Heating
2020-10-24,Zaječar,PM10,176,184.21,1,Heating
2020-10-25,Zaječar,PM10,102,74.75,1,Heating
2020-10-26,Zaječar,PM10,45,63.59,1,Heating
2020-10-27,Zaječar,PM10,61,50.62,1,Heating
2020-10-28,Zaječar,PM10,100,84.98,1,Heating
2020-10-29,Zaječar,PM10,65,68.71,1,Heating
2020-10-30,Zaječar,PM10,34,67.07,1,Heating
2020-10-31,Zaječar,PM10,21,32.71,1,Heating
2020-11-01,Zaječar,PM10,56,73.82,1,Heating
2020-11-02,Zaječar,PM10,112,139.98,1,Heating
2020-11-03,Zaječar,PM10,113,106.53,1,Heating
2020-11-04,Zaječar,PM10,77,38.01,1,Heating
2020-11-05,Zaječar,PM10,90,54.46,1,Heating
2020-11-06,Zaječar,PM10,52,66.7,1,Heating
2020-11-07,Zaječar,PM10,64,68.71,1,Heating
2020-11-08,Zaječar,PM10,62,36.19,1,Heating
2020-11-09,Zaječar,PM10,63,38.19,1,Heating
2020-11-10,Zaječar,PM10,58,29.42,1,Heating
2020-11-11,Zaječar,PM10,58,30.34,1,Heating
2020-11-12,Zaječar,PM10,86,56.28,1,Heating
2020-11-13,Zaječar,PM10,114,74.19,1,Heating
2020-11-14,Zaječar,PM10,111,122.98,1,Heating
2020-11-15,Zaječar,PM10,80,83.51,1,Heating
2020-11-16,Zaječar,PM10,82,51.71,1,Heating
2020-11-17,Zaječar,PM10,74,58.48,1,Heating
2020-11-18,Zaječar,PM10,89,77.3,1,Heating
2020-11-19,Zaječar,PM10,63,41.78,1,Heating
2020-11-20,Zaječar,PM10,63,65.06,1,Heating
2020-11-21,Zaječar,PM10,40,40.75,1,Heating
2020-11-22,Zaječar,PM10,67,48.8,1,Heating
2020-11-23,Zaječar,PM10,143,211.4,1,Heating
2020-11-24,Zaječar,PM10,109,179.24,1,Heating
2020-11-25,Zaječar,PM10,204,158.41,1,Heating
2020-11-26,Zaječar,PM10,193,273.9,1,Heating
2020-11-27,Zaječar,PM10,395,372.92,1,Heating
2020-11-28,Zaječar,PM10,148,181.05,1,Heating
2020-11-29,Zaječar,PM10,66,61.58,1,Heating
2020-11-30,Zaječar,PM10,62,146.54,1,Heating
2020-12-01,Zaječar,PM10,120,104.14,1,Heating
2020-12-02,Zaječar,PM10,91,67.41,1,Heating
2020-12-03,Zaječar,PM10,85,60.67,1,Heating
2020-12-04,Zaječar,PM10,116,75.28,1,Heating
2020-12-05,Zaječar,PM10,127,73.82,1,Heating
2020-12-06,Zaječar,PM10,87,41.3,1,Heating
2020-12-07,Zaječar,PM10,73,32.53,1,Heating
2020-12-08,Zaječar,PM10,86,41.11,1,Heating
2020-12-09,Zaječar,PM10,80,38.74,1,Heating
2020-12-10,Zaječar,PM10,120,99.41,1,Heating
2020-12-11,Zaječar,PM10,198,214.5,1,Heating
2020-12-12,Zaječar,PM10,77,68.89,1,Heating
2020-12-13,Zaječar,PM10,92,114.78,1,Heating
2020-12-14,Zaječar,PM10,47,63.77,1,Heating
2020-12-15,Zaječar,PM10,67,65.79,1,Heating
2020-12-16,Zaječar,PM10,96,57.38,1,Heating
2020-12-17,Zaječar,PM10,106,53.91,1,Heating
2020-12-18,Zaječar,PM10,67,73.27,1,Heating
2020-12-19,Zaječar,PM10,108,59.93,1,Heating
2020-12-23,Zaječar,PM10,126,192.58,1,Heating
2020-12-24,Zaječar,PM10,347,243.94,1,Heating
2020-12-27,Zaječar,PM10,88,25.76,1,Heating
